253.9971008,-0.961247747
192.0326538,-0.208469119
208.626709,-0.479101086
104.242485,0.969263187
108.7012863,0.94720308
278.9064331,-0.987942489
5.046350956,0.087961613
273.8605042,-0.997730927
293.2164001,-0.919022541
255.2536469,-0.967062142
16.32699203,0.281118842
149.0517731,0.514263319
310.5429688,-0.759918701
284.5728149,-0.967828661
134.4730225,0.713580391
346.3031311,-0.236785052
313.7204895,-0.722720034
20.24526978,0.346039601
341.8403931,-0.311665118
131.0467224,0.75417434
188.9526367,-0.155617944
276.1601868,-0.99422577
19.2616291,0.329882257
213.2849731,-0.548803594
168.7320404,0.195397744
107.3395615,0.954555241
224.1708069,-0.696799735
233.2156219,-0.800894668
94.9654541,0.996247067
100.5631409,0.983053484
298.7285767,-0.87690654
296.8567505,-0.892138794
212.0986786,-0.531379042
354.9935303,-0.087268231
327.9471436,-0.530701379
81.67176056,0.98945452
250.2415771,-0.941126329
352.801178,-0.125312836
87.81528473,0.999273122
192.1943054,-0.211227651
38.29308319,0.619684288
359.7892456,-0.00367835
243.4233246,-0.894336441
5.653409958,0.098510588
207.0661774,-0.455019321
36.01880646,0.588050768
37.08815002,0.603043018
287.5983887,-0.953199171
102.4128952,0.976623924
16.43370056,0.282905663
106.4782257,0.958927601
137.5238495,0.675283256
108.3493805,0.94915451
341.4855957,-0.317543057
352.7385864,-0.126396578
144.4947662,0.58077732
100.1807861,0.984254937
57.75894547,0.845811123
58.61577225,0.853694187
232.7713623,-0.796227627
147.626358,0.535438318
148.5960541,0.521068414
256.5829773,-0.972706982
117.4342346,0.887540254
227.944397,-0.742495114
74.72200775,0.964658703
66.96486664,0.920265087
210.0092468,-0.500139759
29.05727196,0.485683634
164.8697205,0.261014703
326.0627441,-0.558284696
94.09257507,0.99745004
282.6763916,-0.975625048
136.4049225,0.689557325
104.2794189,0.969104393
330.9757385,-0.485179928
227.4272766,-0.736419242
225.9511261,-0.718746988
154.2442932,0.434534967
35.27057648,0.577438431
201.9744415,-0.374192958
250.0147095,-0.939780396
328.938324,-0.515960474
300.5341797,-0.861326236
8.146512985,0.141704891
195.6098175,-0.269084852
329.8190308,-0.50273285
154.8940125,0.424294055
244.0611725,-0.899261566
180.8834076,-0.01541776
184.9454956,-0.086208042
166.6728058,0.23051161
127.2501526,0.796000391
145.7402954,0.562944925
97.10337067,0.992324665
20.01365662,0.342244112
87.78425598,0.99925233
352.4680481,-0.131079067
21.92984772,0.37347108
140.5049286,0.636011843
131.3983459,0.750130161
176.3621063,0.06345057
56.03870773,0.829415161
170.8052979,0.159789912
92.6163559,0.99895758
226.3506775,-0.723577941
195.1452789,-0.261267408
56.26879883,0.831651851
337.8762512,-0.376608272
235.6197815,-0.825308505
182.191452,-0.038238728
140.5697327,0.635138632
38.65511703,0.62463111
282.2383118,-0.97727437
165.4706879,0.250875269
271.3277283,-0.999731513
214.5940399,-0.567758117
299.7828674,-0.86791402
6.753008366,0.117589539
75.73271179,0.969156592
26.62319946,0.4481211
37.96295547,0.615151859
119.409996,0.871128153
46.16996002,0.721397241
0.086839199,0.001515629
193.2458649,-0.22913014
236.5397797,-0.834268823
195.8450317,-0.27303642
297.8682556,-0.884024748
29.48168182,0.492145271
69.09209442,0.934155243
244.4088135,-0.901898981
163.5148163,0.283767391
128.5283203,0.782300363
53.99319077,0.808947134
253.5824738,-0.959227564
334.3629456,-0.432668893
190.8765106,-0.188692856
32.27090073,0.53392299
272.7825317,-0.998820984
144.663147,0.57838245
166.274765,0.237266026
177.1796265,0.049204927
74.74582672,0.964768163
118.7049332,0.877104813
34.35446167,0.56431103
212.3253174,-0.534725794
61.15444946,0.875923406
333.9419556,-0.43928146
35.25474167,0.577212771
159.7904968,0.345453854
