36.56925964,0.595794061
34.14039993,0.56122273
52.83078384,0.796854642
120.0482101,0.865604384
156.0302124,0.406254869
32.68136597,0.539966611
156.4364014,0.399766765
321.5457764,0.621889175
264.5941162,0.995552295
177.8197784,0.038042862
198.5309601,0.317817042
292.7328491,0.922316688
148.6207886,0.520699905
142.9760284,0.602149106
101.3531876,0.98043234
199.3930969,0.332047489
233.259201,0.801349886
205.2033691,0.425832497
136.243454,0.691595581
240.0055237,0.866073603
125.5723343,0.813381749
215.8128052,0.585138927
51.76863098,0.785518201
21.36943817,0.364380103
127.6622238,0.791626552
100.9982147,0.981633128
91.84718323,0.999480355
184.2294769,0.073751275
319.7949829,0.645524567
92.46123505,0.999077505
303.8741455,0.830263881
158.900589,0.359987218
93.52581787,0.998107188
328.0363464,0.529381186
296.8460693,0.892222997
330.8930054,0.486442046
294.8239441,0.907602109
182.3158417,0.040408058
169.4860992,0.182474072
336.537323,0.398151603
57.19763565,0.840544249
207.2748108,0.458258843
88.36898041,0.999594852
328.6094055,0.520869508
204.8192902,0.419757686
202.8961487,0.389062029
316.0459595,0.694081133
171.9554291,0.139943398
265.6503296,0.997119759
257.7955933,0.977399638
249.1698608,0.934638751
169.1169281,0.188805314
254.5662537,0.963938829
79.84670258,0.984339625
66.62008667,0.917893801
75.95569611,0.97010837
26.48157883,0.44591006
216.8057861,0.599104459
307.627594,0.791995702
7.278871536,0.126698828
159.4749451,0.350616946
126.9370193,0.799296554
99.89990234,0.985109619
352.4638977,0.13115088
47.91401672,0.742139831
299.6373901,0.869172407
157.7460938,0.378711717
341.0835266,0.324189418
45.58053589,0.714234954
146.0616455,0.558300604
110.2018204,0.938482052
298.5308228,0.878560294
98.79530334,0.988240919
299.747406,0.868221279
239.1542816,0.858551046
31.64414406,0.524641971
269.5431824,0.999968216
327.2401123,0.541119604
67.46723175,0.923660519
184.3322144,0.075539379
268.598114,0.999700685
128.717926,0.780234751
277.1060181,0.99231895
83.19903564,0.992963515
158.648056,0.364095746
348.6169128,0.197367971
